what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466996268225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466996268583
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466996282089
activated,view,org.testng.eclipse,6.9.11.201604020423,"org.testng.eclipse.ResultView",1466996282104
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466996282151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466996313532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466996315528
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1466996319489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466996321563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466996328924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466996334538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466996338531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466996346611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466996346752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466996354364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466996360431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467002608302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467002610627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467002613466
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467002623216
error,log,,,"Unhandled event loop exception",1467002644744
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1467002645415
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1467002645430
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1467002645430
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1467002645430
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1467002645430
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1467002646039
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1467002646319
