what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466395477571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395479740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395483359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395483375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395485294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395491691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395494502
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1466395494514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395509100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395514607
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1466395520816
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1466395526042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395526198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395531581
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466395532230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395543478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395543556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395544383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395546957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395557051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395557238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466395559391
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466395572166
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1466395578250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395578593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395580637
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1466395580637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395582618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395589016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395589031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395591200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395597664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395598644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395599670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395600160
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1466395600171
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466395629144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395631812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395636398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395636414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395638380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395643845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395644199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395646211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395646851
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1466395646865
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466395745622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395753136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395766041
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1466395766064
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466395770997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395787233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395924255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395931191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395938483
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1466395938879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395939933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395943693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395945846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395958981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395961103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395964644
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466395966391
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466395974380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395977796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395979029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395979138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395981291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395985535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395985766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395987128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466395987551
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1466395987560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396007950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396013784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396015859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396024174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396026031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396027388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396031819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396043666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396046225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396051648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396064991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396199323
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466396200446
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1466396204845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396204861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396205688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396212132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396212132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396212225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396212531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396213463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396213918
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1466396213928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396267832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396268784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396280029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396282228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396283695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396289061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396294178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396301994
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466396315990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396371136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396372244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396376457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396376457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396376535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396377138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396377954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396378446
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1466396378460
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466396401372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1466396407425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466396408689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466396435224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466396435755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466396436254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466396437767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396457408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396458718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396458827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396460013
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1466396460247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396504692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396506096
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466396506174
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466396506532
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1466396507890
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1466396507936
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1466396507952
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1466476187444
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1466476187444
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1466476187444
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1466476187444
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1466476187475
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1466476187475
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1466476187475
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1466476187475
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1466476187475
